id,lemma_key,word,standardized,chinese,phonetic,phrase,phrase_translation,difficulty,category,status,created_at,updated_at
"16355","trail ruins","Trail Ruins","Trail Ruins","古迹废墟","/treɪl ˈruənz/","ancient trail ruins","远古古迹废墟","advanced","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15100","train","train","train","火车","/train/","Little train","小火车","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15764","train set","train set","train set","玩具火车","/treɪn sɛt/","Build a track for the train set","为玩具火车搭建轨道","basic","toys","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17529","transparent","transparent","transparent","透明","/trænsˈpɛrənt/","Transparent glass","透明玻璃","advanced","adjective","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16795","trap door","Trapdoor","Trap Door","???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16409","trapdoor","Trapdoor","Trapdoor","活板门","","","","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16821","trapped","Trapped","Trapped","Trapped","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17435","trapped chest","trappedchest","Trapped Chest","Trapped??","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15716","trash can","trash can","trash can","垃圾桶","/træʃ kæn/","Throw it in the trash can","把它扔进垃圾桶","basic","house","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15235","tree","Tree","Tree","树","/triː/","green tree","绿树","basic","nature","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16672","trial key","Trial Key","Trial Key","试炼钥匙","/ˈtraɪəl ki/","unlock trial chamber rewards","解锁试炼密室奖励","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15400","triangle","triangle","triangle","三角形","/ˈtraɪæŋɡəl/","Draw a triangle","画一个三角形","basic","math","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15785","trident","Trident","Trident","三叉戟","/ˈtraɪdənt/","throw trident weapon","投掷三叉戟武器","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16419","tripwire","Tripwire","Tripwire","绊线钩","","","","intermediate","redstone","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16685","tripwire hook","Tripwire Hook","Tripwire Hook","绊线钩","/ˈtrɪpˌwaɪər hʊk/","tripwire hook creates trap","绊线钩制造陷阱","intermediate","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17436","tripwirehook","tripwirehook","Tripwirehook","Tripwirehook","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16950","troot","troot","Troot","Troot","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17437","tropical","tropical","Tropical","Tropical","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16272","tropical fish","Tropical Fish","Tropical Fish","热带鱼","/ˈtrɑpɪkəl fɪʃ/","colorful tropical fish","彩色热带鱼","intermediate","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17438","tropicalfish","tropicalfish","Tropicalfish","Tropicalfish","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17440","tropicalfish spawn egg","tropicalfishspawnegg","Tropicalfish Spawn Egg","Tropicalfish???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17439","tropicalfishbucket","tropicalfishbucket","Tropicalfishbucket","Tropicalfishbucket","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15334","truck","truck","truck","卡车","/trʌk/","Big truck","大卡车","basic","transport","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15481","trunk","trunk","trunk","树干","/trʌŋk/","Thick trunk","粗树干","intermediate","plant","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16996","tube","tube","Tube","Tube","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16131","tuff","Tuff","Tuff","凝灰岩","/tʌf/","volcanic tuff block","火山凝灰岩块","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15447","tulip","tulip","tulip","郁金香","/ˈtuːlɪp/","Beautiful tulip","美丽的郁金香","intermediate","plant","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15060","tummy","tummy","tummy","肚子","/tummy/","Rub tummy","摸摸肚子","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16006","tundra","Tundra","Tundra","冻原","/ˈtʌndrə/","frozen tundra biome","冰冻苔原生物群系","intermediate","biome","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17129","tungsten","tungsten","Tungsten","Tungsten","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16860","tunic","Tunic","Tunic","Tunic","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14721","turkey","Turkey","Turkey","火鸡","/ˈtɜːrki/","A turkey gobbles in the yard","一只火鸡在院子里咯咯叫","basic","animal","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15604","turn","turn","turn","转","/tɜːrn/","Turn around","转身","basic","verb","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15130","turtle","turtle","turtle","乌龟","/turtle/","Slow turtle","慢吞吞的乌龟","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17442","turtle helmet","turtlehelmet","Turtle Helmet","Turtle??","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16648","turtle shell","Turtle Shell","Turtle Shell","海龟壳","/ˈtɜrtəl ʃɛl/","wear turtle shell helmet","戴海龟壳头盔","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17443","turtle spawn egg","turtlespawnegg","Turtle Spawn Egg","Turtle???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17441","turtleegg","turtleegg","Turtleegg","Turtleegg","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15103","twelve","twelve","twelve","十二","/twelve/","Twelve months","十二个月","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14829","twenty","twenty","twenty","二十","/twenty/","Twenty students","二十个学生","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15661","twin","twin","twin","双胞胎","/twɪn/","Identical twin","同卵双胞胎","intermediate","family","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17444","twisting","twisting","Twisting","Twisting","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17445","twistingvines","twistingvines","Twistingvines","Twistingvines","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14823","two","two","two","二","/tu?/","Two hands","两只手","basic","number_color","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15891","two birds, one arrow","Two Birds, One Arrow","Two Birds, One Arrow","一石二鸟","/tu bɜrdz wʌn ˈæroʊ/","kill two phantoms with crossbow","用弩一箭杀死两只幻翼","expert","advancement_adventure","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15915","two by two","Two by Two","Two by Two","成双成对","/tu baɪ tu/","breed all animals","繁殖所有动物","master","advancement_husbandry","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15711","umbrella","umbrella","umbrella","雨伞","/ʌmˈbrɛlə/","Take an umbrella","带把雨伞","basic","weather","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16188","unbreaking","Unbreaking","Unbreaking","耐久","/ʌnˈbreɪkɪŋ/","unbreaking tool","耐久工具","basic","enchantment_universal","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15575","uncle","uncle","uncle","叔叔","/ˈʌŋkəl/","My uncle","我的叔叔","intermediate","family","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16356","underwater cave","Underwater Cave","Underwater Cave","水下洞穴","/ˈʌndərˌwɔtər keɪv/","flooded underwater caves","被淹没的水下洞穴","intermediate","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16357","underwater ravine","Underwater Ravine","Underwater Ravine","水下峡谷","/ˈʌndərˌwɔtər rəˈvin/","ocean floor ravine","海底峡谷","intermediate","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16358","underwater ruins","Underwater Ruins","Underwater Ruins","海底废墟","/ˈʌndərˌwɔtər ˈruənz/","submerged ocean ruins","淹没海底废墟","intermediate","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15671","underwear","underwear","underwear","内衣","/ˈʌndərwer/","Clean underwear","干净的内衣","intermediate","clothes","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17446","undyedshulkerbox","undyedshulkerbox","Undyedshulkerbox","Undyedshulkerbox","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16914","undying","Undying","Undying","Undying","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15844","uneasy alliance","Uneasy Alliance","Uneasy Alliance","不安的结盟","/ʌnˈizi əˈlaɪəns/","rescue ghast from nether","从下界拯救恶魂","expert","advancement_nether","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14789","uniform","uniform","uniform","制服","/uniform/","Put on a uniform","穿上制服","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17040","unknown","unknown","Unknown","Unknown","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16783","unlit","unlit","Unlit","Unlit","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16793","unpowered","unpowered","Unpowered","Unpowered","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14652","up","Up","Up","上","/ʌp/","dig up","往上挖","basic","direction","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17147","uranium","uranium","Uranium","Uranium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15674","usually","usually","usually","通常","/ˈjuːʒuəli/","Usually eat","通常吃","intermediate","common","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15685","vacation","vacation","vacation","假期","/vəˈkeɪʃən/","Summer vacation","暑假","intermediate","activity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15412","vaccination","vaccination","vaccination","疫苗接种","/ˌvæksəˈneɪʃən/","Get vaccination","接种疫苗","advanced","health","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15492","valley","valley","valley","山谷","/ˈvæli/","Green valley","绿色山谷","intermediate","geography","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15335","van","van","van","面包车","/væn/","White van","白色面包车","basic","transport","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17075","vanadium","vanadium","Vanadium","Vanadium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16210","vanishing","Vanishing","Vanishing","消失诅咒","/ˈvænɪʃɪŋ/","vanishing curse","消失诅咒","expert","enchantment_curse","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17530","vegetable","vegetable","vegetable","蔬菜","/ˈvedʒtəbəl/","Green vegetables","绿色蔬菜","basic","food","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15653","very","very","very","非常","/ˈvɛri/","Very good","非常好","basic","common","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15899","very very frightening","Very Very Frightening","Very Very Frightening","魔女审判","/ˈvɛri ˈvɛri ˈfraɪtənɪŋ/","strike villager with lightning","用雷电击中村民","advanced","advancement_adventure","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14941","vest","vest","vest","背心","/vest/","Wear a vest","穿背心","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15276","veterinarian","veterinarian","veterinarian","兽医","/ˌvetərɪˈneriən/","Animal veterinarian","动物兽医","advanced","job","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16273","vex","Vex","Vex","恼鬼","/vɛks/","evoker summoned vex","唤魔者召唤恼鬼","advanced","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17447","vex spawn egg","vexspawnegg","Vex Spawn Egg","Vex???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15506","vibration","vibration","vibration","振动","/vaɪˈbreɪʃən/","Sound vibration","声音振动","intermediate","physics","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15369","video","video","video","视频","/ˈvɪdioʊ/","Watch video","看视频","intermediate","game","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16359","village","Village","Village","村庄","/ˈvɪlədʒ/","villager village settlement","村民村庄聚落","basic","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16274","villager","Villager","Villager","村民","/ˈvɪlədʒər/","trading villager npc","交易村民NPC","basic","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17448","villager spawn egg","villagerspawnegg","Villager Spawn Egg","?????","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16275","vindicator","Vindicator","Vindicator","卫道士","/ˈvɪndəˌkeɪtər/","axe wielding vindicator","持斧卫道士","advanced","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17449","vindicator spawn egg","vindicatorspawnegg","Vindicator Spawn Egg","Vindicator???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15464","vine","vine","vine","藤蔓","/vaɪn/","Climbing vine","攀爬的藤蔓","intermediate","plant","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16801","vines","Vines","Vines","Vines","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16937","vision","vision","Vision","Vision","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17531","vivid","vivid","vivid","鲜艳","/ˈvɪvɪd/","Vivid colors","鲜艳的颜色","basic","color","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16847","void","Void","Void","Void","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15451","volcano","volcano","volcano","火山","/vɑːlˈkeɪnoʊ/","Active volcano","活火山","advanced","nature","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15407","volleyball","volleyball","volleyball","排球","/ˈvɑːlibɔːl/","Volleyball game","排球比赛","intermediate","sports","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15868","voluntary exile","Voluntary Exile","Voluntary Exile","自我放逐","/ˈvɑlənˌtɛri ˈɛɡˌzaɪl/","kill raid captain","杀死袭击队长","intermediate","advancement_adventure","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16926","wait","Wait","Wait","Wait","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15160","wait for me!","Wait for me!","Wait for me!","等等我！","","Wait for me!","等等我！","basic","common_scenarios","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15345","waiter","waiter","waiter","服务员","/ˈweɪtər/","Helpful waiter","乐于助人的服务员","basic","job","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15028","wake up","wake up","wake up","起床","/wake up/","Wake up in the morning","早上起床","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14745","walk","walk","walk","走路","/walk/","Walk slowly","慢慢走路","basic","action","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
